,image_name,caption
1,53a3595638f0d82561c7622a_0.jpg,"James Lee Byars's “Is” (1987), a gilded wood sphere."
2,53a3595638f0d82561c7622a_3.jpg,"James Lee Byars's ""Table of Perfect"" (1989)."
3,53a3595638f0d82561c7622a_2.jpg,"The gold lamé suit that James Lee Byars often wore with a black top hat, hanging in his retrospective."
4,53a3595638f0d82561c7622a_4.jpg,"James Lee Byars's ""Rose Table of Perfect"" (1989), made of 3,333 roses and a polystyrene ball."
0,576710e938f0d86ed7803eb4_0.jpg,"From left, Alexa Davies and Helen Monks in “Raised by Wolves.”"
0,572feb3e38f0d80c20d0e033_0.jpg,Ret Turner with Cher in 1992.
0,54352d5538f0d86add490f7a_1.jpg,Pro-democracy demonstrators sleep near a barricade on a main road in the Mong Kok shopping district in Hong Kong on Wednesday.
1,54352d5538f0d86add490f7a_0.jpg,"Chan Ming-fai, a pro-democracy supporter, at a protest site in the Mong Kok neighborhood."
0,5818c12995d0e022439c66dc_1.jpg,Stephanie Long had her car’s tank topped off on Monday.
1,5818c12995d0e022439c66dc_0.jpg,"A gas station attendant filled a tank in Mahwah, N.J., on Monday night, just before a tax increase kicked in."
2,5818c12995d0e022439c66dc_2.jpg,"The tax increase was agreed to last month by Gov. Chris Christie, who had relished refusing to raise any taxes, even as New Jersey’s Transportation Trust Fund, which is financed by the gas tax, ran low."
0,5595b86038f0d82a206e515c_10.jpg,
1,5595b86038f0d82a206e515c_1.jpg,
2,5595b86038f0d82a206e515c_0.jpg,
3,5595b86038f0d82a206e515c_3.jpg,
4,5595b86038f0d82a206e515c_2.jpg,
5,5595b86038f0d82a206e515c_5.jpg,
6,5595b86038f0d82a206e515c_4.jpg,
7,5595b86038f0d82a206e515c_7.jpg,
8,5595b86038f0d82a206e515c_6.jpg,
9,5595b86038f0d82a206e515c_9.jpg,
10,5595b86038f0d82a206e515c_8.jpg,
0,515daa61cf28d0219d00249a_0.jpg,Florida State's Deividas Dulkys. The Seminoles held on for a 66-63 victory.
0,515daa61cf28d0219d00249b_1.jpg,"Mark Smith, a cameraman, filming penguins at Cape Crozier, Antarctica, for “Frozen Planet.”"
1,515daa61cf28d0219d00249b_0.jpg,"""Frozen Planet"": features killer whales in the Ross Sea in Antarctica. The series runs on the Discovery Channel on Sunday nights at 8, Eastern and Pacific times; 7, Central time. Other channels will also broadcast it."
0,515dafe6cf28d0219d00314e_0.jpg,"Dipak K. Das in 2006. Fraud allegations against him, if verified, seem unlikely to affect the field of resveratrol research itself, because his work was peripheral to its central principles."
0,51c1cfbc7e0d9c0839d29a35_1.jpg,"Visitors at the literature festival in Jaipur, India, on Friday. Salman Rushdie's plans to attend had touched off protests."
1,51c1cfbc7e0d9c0839d29a35_0.jpg,Salman Rushdie said he had been warned about “paid assassins.”
0,54c9909c38f0d8372df4b927_0.jpg,The Rev. Richard McBrien in his office at Notre Dame in 2006. Father McBrien wrote 25 books and a long-running column.
0,53ea032338f0d847a23ff951_0.jpg,Former Maj. Gen. Jovito Palparan in Manila on Tuesday. He was indicted in December 2011 after two students disappeared.
0,559ff9bc38f0d8721baf64dc_1.jpg,
1,559ff9bc38f0d8721baf64dc_0.jpg,"Todd Eberle, who is a photographer at large for Vanity Fair."
2,559ff9bc38f0d8721baf64dc_3.jpg,
3,559ff9bc38f0d8721baf64dc_2.jpg,"At his weekend house in West Cornwall, Conn., collecting and displaying flowers that he uses in his art."
4,559ff9bc38f0d8721baf64dc_5.jpg,
5,559ff9bc38f0d8721baf64dc_4.jpg,
0,5418919238f0d86afc9a03a5_0.jpg,Marta Mondelli and Adam Henry Garcia in “The Contenders.”
0,540ae3b038f0d84fb883427a_0.jpg,"NITA WERNER, president, Ornelas Enterprises, a manufacturer in Hillsboro, Ore."
0,529e485938f0d866f626e06c_0.jpg,"President Uhuru Kenyatta of Kenya at an African Union summit meeting in October, where he called the International Criminal Court ‘‘the toy of declining imperial powers.’’"
0,5154b902fdc59278db00086a_0.jpg,
0,53f2358638f0d847437df731_0.jpg,
0,5a7c9cb7d4211f00015c0141_0.jpg,"A prominent Korea expert, Victor D. Cha, suggested that his nomination as an ambassador to South Korea had been sidelined because he warned administration officials against a “preventive” military strike."
0,540e4f2c38f0d863ce5a4af5_1.jpg,"ONSTAGE The Bill T. Jones/Arnie Zane Dance Company, above, will perform."
1,540e4f2c38f0d863ce5a4af5_0.jpg,MAIN DRAW The cellist Yo-Yo Ma will perform in a free concert on the New Haven Green with fellow artists from the Silk Road Project.
2,540e4f2c38f0d863ce5a4af5_3.jpg,Yo-Yo Ma.
3,540e4f2c38f0d863ce5a4af5_2.jpg,"SPOKEN WORDS The poet Elizabeth Alexander, who was featured at President Obama's inauguration, called the International Festival of Arts and Ideas “a big, huge bouquet every year.”"
4,540e4f2c38f0d863ce5a4af5_4.jpg,The Druid and Atlantic Theater of Ireland will present “The Cripple of Inishmaan.”
0,515da678cf28d0219d001bef_0.jpg,"Sandrine Piau and Susan Manoff, from left, performing at Zankel Hall."
0,5633874d38f0d8310a2a08a7_0.jpg,"Ira Chaleff, author of “Intelligent Disobedience: Doing Right When What You’re Told to Do Is Wrong.”"
0,53f4035638f0d857ea2d0a44_1.jpg,"After returning from vacation in Martha’s Vineyard, Attorney General Eric H. Holder Jr. told President Obama at the White House on Monday that he would go to Ferguson, Mo."
1,53f4035638f0d857ea2d0a44_0.jpg,"President Obama discussed the situation in Ferguson, Mo., with Attorney General Eric H. Holder Jr. on Aug. 14 in Martha's Vineyard."
0,588b711f95d0e0392607d2c9_1.jpg,"The project’s pilot islands would cost a total of $10 million to $50 million, and the initial residents would most likely be middle-income buyers from the developed world, said Randolph Hencken, the Seasteading Institute’s executive director."
1,588b711f95d0e0392607d2c9_0.jpg,"A rendering of the artificial floating island project in French Polynesia. The project is being put forward by a California nonprofit, the Seasteading Institute, which has raised about $2.5 million from more than 1,000 interested donors."
0,55f453a638f0d85a5dd8966b_0.jpg,
0,546cfcd638f0d80bf3d6167d_0.jpg,"Christine Andreas, at 54 Below, in collaboration with her husband, the composer Martin Silvestri."
0,57f77c3095d0e021d798aa09_0.jpg,Jon S. Corzine earned many millions of dollars as a top executive at Goldman Sachs before pursuing a career in politics.
0,5690176a38f0d8376e3dedf2_0.jpg,Alex Smith (11) of the Kansas City Chiefs during the team’s win over the Cleveland Browns in Week 16.
0,53d2669e38f0d804a50599ee_1.jpg,Boris Fishman
1,53d2669e38f0d804a50599ee_0.jpg,
0,5410310a38f0d87641c68abf_0.jpg,"Inbee Park of South Korea claimed six victories in 2013, becoming the first modern-era player to win the L.P.G.A.’s first three majors in the same season."
0,5598263138f0d85d1cff5615_0.jpg,
0,568ff31438f0d8376e3ded04_0.jpg,A Yellow Warbler at the Malheur National Wildlife Refuge in Oregon.
0,5a339d337c459f246b63b31c_0.jpg,
0,57e2c5ca95d0e021d79878bc_0.jpg,"Michael Nemeroff, president of a T-shirt printing business based in Philadelphia, says offering a 401(k) plan has been a great tool for recruiting and retaining employees."
0,540876b538f0d843936a7350_1.jpg,Construction on the Cologne cathedral began in 1248 and didn’t end until 1880.
1,540876b538f0d843936a7350_0.jpg,"Hebrew letters inspired the configuration of this synagogue and community center in Mainz, Germany. It was erected in 2010 at the site of the old synagogue destroyed by the Nazis."
2,540876b538f0d843936a7350_3.jpg,Boats on the Rhine in the town of Boppard.
3,540876b538f0d843936a7350_2.jpg,"Katja Kliemann, an archaeologist, stands inside a mikvah, a Jewish ritual bath, in Cologne."
4,540876b538f0d843936a7350_4.jpg,"Heiliger Sand Cemetery, just outside Worms, Europe’s oldest Jewish resting place."
0,51d392957e0d9c0839d2dacc_0.jpg,Former President George W. Bush and President Obama on Tuesday in Tanzania honored those killed in a 1998 bombing.
0,515d9bb2cf28d0219d000438_1.jpg,"Maria Sharapova during her 6-0, 6-1 victory over Lourdes Dominguez Lino of Spain in the second round of the United States Open on Wednesday."
1,515d9bb2cf28d0219d000438_0.jpg,"Kim Clijsters lost 7-6 (4), 7-6 (5) to 18-year-old Laura Robson."
0,5406113e38f0d81983bde4ee_0.jpg,Penn State’s Reed Silas is tackled by Florida defense during the second half of the Outback Bowl on Saturday.
0,546c945f38f0d869ced9a822_1.jpg,"Rosamund Pike in the film adaptation of ""Gone Girl,"" directed by David Fincher."
1,546c945f38f0d869ced9a822_0.jpg,"Gillian Flynn, left, author of ""Gone Girl,"" and Cheryl Strayed, author of ""Wild."""
2,546c945f38f0d869ced9a822_3.jpg,"Reese Witherspoon in ""Wild."""
3,546c945f38f0d869ced9a822_2.jpg,Gillian Flynn
4,546c945f38f0d869ced9a822_4.jpg,"Cheryl Strayed, left, author of the memoir “Wild,” with Reese Witherspoon, who optioned the book and stars in the film version."
0,515dad05cf28d0219d002a99_0.jpg,Keith Smart has coached Jeremy Lin with the Warriors and Jimmer Fredette on the Kings.
0,55fb2cdf38f0d83f81c7aaf3_1.jpg,The menu features tallarine saltado with shrimp.
1,55fb2cdf38f0d83f81c7aaf3_0.jpg,"The helpings at Acuario are huge, and a number of dishes are available in whole or half-portions."
2,55fb2cdf38f0d83f81c7aaf3_2.jpg,"Tiradito of raw salmon with a yellow pepper sauce, sweet potato and corn."
0,535f2ebe38f0d8281391c96f_0.jpg,"Rajeev Suri, Nokia’s next chief, on Tuesday. “I feel excited about the challenge,” he said."
0,515d9bb2cf28d0219d000437_0.jpg,"Stephanie M. Friot, a former employee of Assemblyman Vito J. Lopez, said that Mr. Lopez never harassed her but that his office contained a “culture where behaviors like that were permissible.”"
0,55c8bc0d38f0d8757841ea13_1.jpg,"Blue Jays fans at Yankee Stadium on Saturday. With a three-game sweep of the Yankees over the weekend, the team is in the midst of an 11-1 stretch."
1,55c8bc0d38f0d8757841ea13_0.jpg,"Troy Tulowitzki, left, and Dioner Navarro after Navarro homered on July 30, during Tulowitzki’s Toronto debut."
2,55c8bc0d38f0d8757841ea13_2.jpg,"From left, Justin Smoak, Kevin Pillar, Josh Donaldson and Tulowitzki on Saturday."
0,591cb32895d0e024b5871626_1.jpg,The Rowe Boutique in Columbus.
1,591cb32895d0e024b5871626_0.jpg,"Isabel and Ruben Toledo at the Columbus Museum of Art, which had an exhibition of their work."
2,591cb32895d0e024b5871626_3.jpg,"Elizabeth Pape designs a women’s wear line, Elizabeth Suzann."
3,591cb32895d0e024b5871626_2.jpg,David Perry left Los Angeles and now owns the boutique Two Son in Nashville.
4,591cb32895d0e024b5871626_5.jpg,Savannah Yarborough at her Atelier Savas studio in Nashville.
5,591cb32895d0e024b5871626_4.jpg,"The headquarters of Abercrombie & Fitch in New Albany, Ohio."
6,591cb32895d0e024b5871626_7.jpg,A runway show during Fashion Week in Nashville.
7,591cb32895d0e024b5871626_6.jpg,"Celeste Malvar-Stewart, an independent designer, at her studio in Columbus."
8,591cb32895d0e024b5871626_8.jpg,Kelli Martin in her Anti.Label studio in Columbus.
0,586afe7c95d0e03926078aef_0.jpg,The remains of a suicide car bombing on Monday in a bustling outdoor market in Baghdad’s eastern Sadr City district.
0,5805577595d0e022439c3b4a_0.jpg,"The bear that came to be known as Pedals, in Oak Ridge, N.J."
0,516dc010cf28d02a61000e3b_1.jpg,Much of the material that Bob Wolff donated to the Library of Congress came from an era when broadcasts were erased or not recorded at all.
1,516dc010cf28d02a61000e3b_3.jpg,"At the start of his 74-year broadcasting career, Wolff preserved many interviews on  lacquer discs."
2,516dc010cf28d02a61000e3b_2.jpg,"Bob Wolff called some of most memorable sporting events, including Don Larsen’s perfect game in the 1956 World Series."
0,524f378038f0d819897405f5_0.jpg,"A Rite Members of the Bill T. Jones/Arnie Zane Dance Company and SITI in this production, marking the centenary year of the tumultuous 1913 premiere of ""The Rite of Spring,"" at the Brooklyn Academy of Music."
0,51c58eaa7e0d9c0839d2afb7_1.jpg,"Soldiers helped people evacuate on Saturday in Govindghat, India."
1,51c58eaa7e0d9c0839d2afb7_0.jpg,Soldiers tried to repair a footbridge over the Alaknanda River in mountainous Uttarakhand State during rescue work on Saturday.
0,55f3442c38f0d842c5ff367b_1.jpg,"Un grupo de estudiantes obligó a la Universidad de Ciudad del Cabo a retirar la estatua de Cecil Rhodes, un imperialista británico que donó terrenos para la universidad. Un artista desconocido luego dibujó su sombra en el suelo, como si todavía la proyectara el monumento caído."
1,55f3442c38f0d842c5ff367b_0.jpg,"En un país donde 80 por ciento de la población es negra, las cifras en la Universidad de Ciudad del Cabo son crudas: los negros representan menos de la cuarta parte del cuerpo estudiantil y tan solo el 5 por ciento del cuerpo docente."
2,55f3442c38f0d842c5ff367b_2.jpg,"Las protestas que agitaron a la Universidad de Ciudad del Cabo, la más prestigiosa de Sudáfrica, se han calmado temporalmente."
0,5a89200a410cf7000162c95a_1.jpg,"Donovan Mitchell scored a perfect 50 on this dunk, which involved jumping over a huddle of his sister, Jordan, the comedian Kevin Hart and Hart’s son."
1,5a89200a410cf7000162c95a_0.jpg,"Before his winning dunk, Donovan Mitchell peeled off his jersey to reveal a vintage Vince Carter model. Mitchell then executed a 360-degree spin dunk similar to the one Carter used to win the 2000 contest."
0,523a29b538f0d81989739a2b_0.jpg,"Mini Miss France 2011, Océane Scharre, 10, with Miss France, Mathilde Florin. The new measure bans contests for girls below age 16."
0,545a45af38f0d82ce426894f_0.jpg,The 2013 Audi A4.
0,5637971938f0d849baea3c49_0.jpg,"A pig in Adiopodoume, Ivory Coast. Scientists have proposed giving deworming medicine to pigs and other livestock to combat malaria and other diseases."
0,5a536e3b95d0e0110c1a3643_0.jpg,Traffic crowds Midtown Manhattan during rush hour.
0,5419106f38f0d86afc9a0f3d_0.jpg,"Many sidewalk peddlers are doing record business, though the city considers it against the law to sell water without a license."
0,542475f538f0d8525e4535e3_0.jpg,Smith W. Bagley was active in politics and philanthropy.
0,53333a3738f0d87e2de048b0_1.jpg,"The Mirra, a pool-cleaning bot from iRobot, travels around in-ground pools on wheels, cleaning up algae and dirt without the use of hoses or booster pumps."
1,53333a3738f0d87e2de048b0_0.jpg,The Grillbot cleans a grill in under 30 minutes.
2,53333a3738f0d87e2de048b0_3.jpg,"Budgee, a robot on wheels with a cute oval face, blank eyes and basket, can follow you through a store and can carry as much as 50 pounds of purchases."
3,53333a3738f0d87e2de048b0_2.jpg,The RoboSnail wipes slime from aquarium walls.
0,540cc74d38f0d85bf2514d90_1.jpg,"A foreclosed home for sale at Eden Shores, a development in Hayward where roughly half of the 500 tract homes are in some stage of foreclosure."
1,540cc74d38f0d85bf2514d90_0.jpg,"Estrella Bryant's town house, second from right, in the Potrero Hill district of San Francisco was nearly foreclosed on."
0,5876b56095d0e0392607a36f_0.jpg,
0,5181d716cf28d05efe0001ea_1.jpg,"Protesters at a May Day rally in Dhaka, Bangladesh. They shouted for better working conditions in the nation’s garment factories."
1,5181d716cf28d05efe0001ea_0.jpg,Bangladeshis buried the dead Wednesday in Dhaka. The collapse of a clothing manufacturing center killed more than 400 people.
2,5181d716cf28d05efe0001ea_2.jpg,A Disney sweater that was found in the remains of the fire last year that killed 112 workers in a garment factory near Dhaka.
0,518af717cf28d05efe001a82_0.jpg,Gail Collins
0,5421f2bb38f0d83c6e5b7782_0.jpg,
0,5810596795d0e022439c53c4_0.jpg,Bob Dylan at a concert in London in 2011.
0,5810596795d0e022439c53c5_0.jpg,A memorial for Eric Garner on the Staten Island sidewalk where he was killed.
0,5299189d38f0d86ec2864a02_0.jpg,"Running against the herd of topical comedy: Pete Holmes on his self-titled TBS talk show, which follows Conan O’Brien’s."
0,5168c4c1cf28d02a610000d1_0.jpg,
0,584f4e8595d0e039260759d7_1.jpg,"Whitney Tilson, who runs Kase Capital, was criticized in a recent Facebook post by Senator Warren."
1,584f4e8595d0e039260759d7_0.jpg,"Senator Elizabeth Warren, Democrat of Massachusetts, at a rally for Democratic presidential candidate Hillary Clinton in October. The senator recently condemned a hedge fund manager who had supported her and Mrs. Clinton."
0,51470e22fdc5926e770001f2_0.jpg,"A resident gathering dead pigs in Jiaxing, China, the city suspected as the source of thousands of pig carcasses found in a river."
0,536c060338f0d874ed902377_0.jpg,"Revisiting his teenage years: Jesse Johnson in “Chapman,” directed by Justin Owensby."
0,51e04bac7e0d9c0839d2f77b_0.jpg,"Eric T. Schneiderman, New York’s attorney general. His investigation is the latest effort to reduce both the reality and the perception that securities markets are rigged to favor those who already have money, power and special access."
0,541be23f38f0d8296cb103af_0.jpg,Paul Steven Miller
0,5835518c95d0e03926072133_0.jpg,
0,5446580538f0d832c814003f_0.jpg,Keith Richards catching rays at Villa Nellcôte in 1971.
0,541910cb38f0d86afc9a0f45_1.jpg,"In his first start since April 17, 2009, Dustin Moseley allowed one run and four hits in six innings in earning the victory against the Indians."
1,541910cb38f0d86afc9a0f45_0.jpg,"Alex Rodriguez hit an RBI single, but was unable to hit his 600th career home run."
0,5758667e38f0d86d177affbd_1.jpg,A fur “teddy” coat from ASAP Rocky’s collaboration with J.W. Anderson.
1,5758667e38f0d86d177affbd_0.jpg,"ASAP Rocky has adapted J.W. Anderson designs into a collection of tracksuits, knit hats and teddy coats, debuting on Thursday."
2,5758667e38f0d86d177affbd_2.jpg,A sweatshirt from the same collection.
0,5792964f38f0d81cba92517e_1.jpg,"Christopher Logan and Rachel Pickup in “The Merchant of Venice,” at the Rose Theater."
1,5792964f38f0d81cba92517e_0.jpg,"Jonathan Pryce stars as Shylock in the Shakespeare’s Globe production of “The Merchant of Venice,” part of the Lincoln Center Festival."
0,53c8340338f0d80b5141b6d4_1.jpg,Robert Watts’s “Pork Chop on a Plate With Pea.”
1,53c8340338f0d80b5141b6d4_0.jpg,"A Carl Cheng photo-object made of photographic cutouts in bubbles of vacuum-formed plastic is in “The Photographic Object, 1970” show at Hauser & Wirth."
2,53c8340338f0d80b5141b6d4_2.jpg,Adolphe Humbert de Molard’s 1848 paper negative is an experimental process in the show “Back Grounds.”
0,59fca11395d0e0246f213d83_0.jpg,House Speaker Paul D. Ryan discussing the Republican tax-overhaul plan in Washington on Thursday. The proposal does not target the so-called carried-interest provision of the tax code.
0,53698f3438f0d86f20fb8cea_0.jpg,"Mostafa Kamel Mostafa, an Egyptian-born cleric, in 2004."
0,53a11afc38f0d848e73dd09b_0.jpg,"David Wright, right, with Bobby Abreu, after homering in the fourth Tuesday against St. Louis."
0,5851c8c995d0e0392607608c_1.jpg,A fake-fur baseball cap from Opening Ceremony’s CrazyCozyCool capsule collection.
1,5851c8c995d0e0392607608c_0.jpg,Gold rings from Hoorsenbuhs.
0,52214ac438f0d8740ac9ceab_0.jpg,Charles M. Blow
0,559f942338f0d8526a38bca9_0.jpg,Roseland Wake Park in New York State.
0,53f41c8138f0d857ea2d0bca_0.jpg,Carol Uffer bought her first condo at the age-restricted Meadowbrook Pointe in Westbury in 2007; she recently bought another unit there that better fits her needs.
0,58a8536f95d0e0247463753f_0.jpg,"Anton Shagin in “Hipsters,” a Russian musical that follows 1950s-era rebels dancing to subversive American music."
0,54195d8238f0d86afc9a1603_0.jpg,The movie “Dora's Big Birthday Adventure” will be followed by a look at the influence of the top-rated preschool program.
0,5818d9ff95d0e022439c672f_0.jpg,
0,54466d2b38f0d832c814020d_0.jpg,"Lincoln Center’s new lawn, atop a two-story structure along West 65th Street, curves up on two ends and is adjacent to a extended reflecting pool and a grove of trees."
0,5617822e38f0d8690d4ba1c2_1.jpg,"Speaker John A. Boehner, the speaker of the House, at the Capitol on Friday. He reassured Republicans he would remain speaker until a new one is found."
1,5617822e38f0d8690d4ba1c2_0.jpg,"Representative Paul D. Ryan of Wisconsin, center, arrived for a House Republican meeting on Friday with Representative Trey Gowdy of South Carolina, left."
0,541b5ad938f0d8296cb0f7af_1.jpg,Rita Dove
1,541b5ad938f0d8296cb0f7af_0.jpg,"Amiri Baraka, one of the poets at the Dodge Poetry Festival, opening on Thursday in Newark."
0,560844bd38f0d826487997a4_0.jpg,"India's Prime Minister Narendra Modi and Mark Zuckerberg, chief of Facebook, at its headquarters in Menlo Park, Calif."
0,53b352c738f0d841fe32d85c_1.jpg,Hailey and nearby Ketchum were two poles of Sergeant Bergdahl’s youth.
1,53b352c738f0d841fe32d85c_0.jpg,"Yellow ribbons in Hailey, Idaho, last month for Sgt. Bowe Bergdahl."
2,53b352c738f0d841fe32d85c_3.jpg,"Bowe Bergdahl at age 16, when he was taking a motorcycle ride through the backcountry of central Idaho."
3,53b352c738f0d841fe32d85c_2.jpg,"""Bowe was always trying to figure out what was over the next hill. He always wanted to be the most mysterious guy in the room,"" said Sherry Horton, a friend and sometime roommate of Sergeant Bergdahl."
0,56ed151c38f0d866ee621750_1.jpg,
1,56ed151c38f0d866ee621750_0.jpg,
2,56ed151c38f0d866ee621750_3.jpg,
3,56ed151c38f0d866ee621750_2.jpg,
4,56ed151c38f0d866ee621750_5.jpg,
5,56ed151c38f0d866ee621750_4.jpg,
0,5746178a38f0d84339750f2f_0.jpg,"Gabriela Zapata, center, in La Paz, Bolivia, in February after a judge ordered that she remain in custody."
0,53e9b8e438f0d847a23ff8af_0.jpg,"Secretary of State John Kerry shook hands with Governor-General Peter Cosgrove of Australia, right, in Sydney on Tuesday. They were joined by the American secretary of defense, Chuck Hagel, left; the Australian defense minister, David Johnston; and the Australian foreign minister, Julie Bishop."
0,5aebc92e068401528a2ac2f2_0.jpg,"Alkoya Brunson, left, and Myles Truitt in “Atlanta.”"
0,5556763d38f0d856107007d9_0.jpg,"Valeria Llewellyn, the defense attorney, left, and Shanesha Taylor after Ms. Taylor, who left her children in a hot car during a 2014 job interview, was sentenced in Phoenix on Friday."
0,50ccfe0800315214fbb7f968_0.jpg,Dr. Gilman’s lifestyle was a well-kept secret among colleagues at the University of Michigan medical school.
0,5444332c38f0d82782d9b451_0.jpg,"The CUNY School of Law is to buy space at 2 Court Square in Long Island City, Queens."
0,575f519838f0d857e3eda625_0.jpg,"Blake Rutherford, a 19-year-old outfielder from California, was selected 18th over all by the Yankees during last week’s draft."
0,540a5afe38f0d84fb883386d_0.jpg,"Eighth Blackbird, from left, Lisa Kaplan, Matt Albert, Nicholas Photinos, Michael J. Maccaferri, Matthew Duvall and Tim Munro."
0,54107f3d38f0d80f29521678_0.jpg,"Harrison David, right, in court with his lawyer, Matthew D. Myers, on Tuesday, when he pleaded guilty  to selling drugs."
0,54173f4138f0d851fd3a7ac1_1.jpg,"A crab covered in oil from the Deepwater Horizon spill, on an oil-covered shoreline on Wednesday in Belle Terre, La."
1,54173f4138f0d851fd3a7ac1_0.jpg,"Sand formed a fountain Tuesday as it was pumped onto East Grand Terre Island, La., as a barrier against the spreading oil slick."
0,5644c70238f0d8244c6371af_0.jpg,Paul Ryan.
0,53d3f3b038f0d81e4e837635_0.jpg,
0,53c5fd6338f0d844fb7d832e_0.jpg,2014 Baseball All-Star Game
0,517827e8cf28d02a61002e19_1.jpg,The supplement aims to give women advice on their careers and fashion for the workplace.
1,517827e8cf28d02a61002e19_0.jpg,The actress Katie Holmes is on the cover of the first Marie Claire@Work supplement.
0,5576c73a38f0d8639f6de3f9_1.jpg,"Terehira Mokena, a Maori professional dancer who teaches poi, which involves swinging balls, in the village of Whakarewarewa in Rotorua, a historic center of Maori culture in New Zealand."
1,5576c73a38f0d8639f6de3f9_0.jpg,"Colleena Shakti, center, in the purple sari, teaches Odissi, one of the oldest forms of classical Indian dancing, at the Shakti School of Dance in Pushkar, India."
0,5722098838f0d83acb9a652d_0.jpg,"A concert at Forest Hills Stadium, one of the New York venues handled by Ticketfly, an online ticketing service."
0,57f40fae95d0e021d798a128_1.jpg,"Meta, a hand-painted wallpaper from Callidus Guild, includes patterns made with marble-dust plaster, geometric flashes of color and strips of mother-of-pearl."
1,57f40fae95d0e021d798a128_0.jpg,"Voutsa’s hand-painted designs include riffs on traditional wallpaper motifs, in a loose, exuberant style."
0,54d3d98638f0d873d358e4e3_0.jpg,"The Pussy Riot collective at the altar of the Cathedral of Christ the Savior in Moscow, in the 2012 video “Punk Prayer — Mother of God, Chase Putin Away!”"
0,52e7139938f0d853e98c0531_0.jpg,Naval forces on a ship in the Mediterranean wait to take chemical agents from Syria.
0,5536f9bd38f0d84082034c1f_1.jpg,"Police Commissioner Anthony Batts spoke at a news conference on Monday, joined by Mayor Stephanie Rawlings-Blake."
1,5536f9bd38f0d84082034c1f_0.jpg,Protests in Baltimore on Tuesday over the death of Freddie Gray included Mr. Gray’s mother.
0,5541a39e38f0d81c15489495_0.jpg,Tampa Bay center Tyler Johnson checking Detroit right wing Luke Glendening into the boards.
0,5723774338f0d83c40473f9d_0.jpg,
0,59759b1495d0e0246f1fbfb7_1.jpg,Two young girls from the Democratic Republic of Congo during a speech that Ms. Bachelet gave to refugees living in Chile at the presidential palace in Santiago last month.
1,59759b1495d0e0246f1fbfb7_0.jpg,"President Michelle Bachelet of Chile at the presidential palace in Santiago last month. As Chile’s first female president, she has championed women’s issues. She will leave office next year."
2,59759b1495d0e0246f1fbfb7_2.jpg,"President Dilma Rousseff of Brazil in March 2016, five months before she was removed from office. Ms. Rousseff said she had been called a cow “about 600,000 times,” and attributed her downfall partly to misogyny."
0,53192cc438f0d85d201f6f6a_1.jpg,Allan Houston hit the series-winning shot against the Heat in the first round in 1999.
1,53192cc438f0d85d201f6f6a_0.jpg,Larry Johnson formed an L after making a 3-pointer against the Pacers in the 1999 conference finals.
2,53192cc438f0d85d201f6f6a_3.jpg,Kurt Thomas and Marcus Camby in Game 5 of the 1999 Eastern Conference finals against the Pacers. The Knicks won in six games.
3,53192cc438f0d85d201f6f6a_2.jpg,Coach Jeff Van Gundy with Latrell Sprewell in 1999.
0,57661c5738f0d86d6f5e7e50_0.jpg,
0,57661c5738f0d86d6f5e7e51_0.jpg,
0,515d9dd8cf28d0219d0008b1_1.jpg,Pistorius finished last in his 400-meter semifinal.
1,515d9dd8cf28d0219d0008b1_0.jpg,"South Africa's Oscar Pistorius, second from left, was once ruled ineligible by track’s world governing body because his blades were deemed to give him a competitive advantage."
0,56c5964338f0d85d2735f70f_1.jpg,"A film set in Illah, a village in southeastern Nigeria, where electricity generators are a necessity for movie production crews."
1,56c5964338f0d85d2735f70f_0.jpg,"Filming against a green screen in Illah, a village in southeast Nigeria, in November. The production is part of the Nollywood industry, which has exploded in Africa."
2,56c5964338f0d85d2735f70f_3.jpg,"Filming of the popular Nollywood series “Shina Rambo,” based on events surrounding a notorious real-life criminal."
3,56c5964338f0d85d2735f70f_2.jpg,"Onyi Okerafor, left, an up-and-coming actress, watched scenes filmed for “Shina Rambo 2,” a sequel to a very profitable action movie. Though only 23, she has already appeared in nearly two dozen films."
4,56c5964338f0d85d2735f70f_5.jpg,"People gathered to watch a film in production in Igbuzor in October. For countless people, on a continent whose past and present have long been shaped by outsiders, Nollywood is redefining the African experience."
5,56c5964338f0d85d2735f70f_4.jpg,"The whole village came out to watch filming in Igbuzor, in southeast Nigeria."
0,52724f7a38f0d869cf22d75f_0.jpg,"The circuit in Abu Dhabi was built in 30 months on a man-made island, by 15,000 workers at a cost of $400 million."
0,54454ee438f0d832c813e972_1.jpg,Locker with his former high school football coach Jamie Plenkovich. Locker led Ferndale High to the Class 3A state championship in 2005.
1,54454ee438f0d832c813e972_0.jpg,Washington quarterback Jake Locker will return for his senior year rather than enter the N.F.L. draft.
0,58e7e9f495d0e02489b95e22_0.jpg,More than 50 companies have pulled their ads from Bill O’Reilly’s show since The New York Times reported that five women had received settlements after making harassment claims against him.
0,56f9d2a738f0d874a87cb0c3_0.jpg,
0,57295e8338f0d8018edde110_1.jpg,Ned Miller performing at the Cow Palace in San Francisco in 1963.
1,57295e8338f0d8018edde110_0.jpg,Ned Miller in the studio at Capitol Records in an undated photograph.
0,57f8b5b595d0e021d798ace2_1.jpg,"The Nairobi Women’s Hospital, one of the largest private facilities in the city. Abraaj’s $1 billion health care fund is scouting out the hospital, which was founded to help women experiencing domestic abuse."
